Read ID,Poly(A) end,Adapter end,Leader end,Start end
ca66c117-9389-4f6a-8ad8-1a81c5d3c241,9556,8611,3,2
cdf7a806-f1d7-414c-8bfd-bfa342e90f37,7209,4655,348,230
cdd74a37-7da4-4596-ae0e-bd445f37eaab,5650,5636,561,302
cbccad16-65d0-41b9-996c-53c1217b55f9,13705,3480,197,118
cd5a0e0d-2340-49bd-8390-22af863a1ba2,12566,9244,879,709
ce991826-65d7-4a60-b65f-c613c0d48064,7812,5095,351,281
ca0964d5-28b3-4001-896f-4be2f01aef95,11242,7704,2,1
d058a536-7c4f-4e07-bb33-af96a4ea2ff2,9344,6974,369,208
d2ed4811-5ed6-4aa7-a34c-b8950ceb3797,7825,4816,3,2
d01d3984-c18e-45d4-bd4a-86759362bbe4,11132,9146,760,376
d1a1331b-f10e-4f71-b6e4-82b4f5a6d8d8,10244,5512,670,471
d3a5fdfe-f08f-4e28-b324-0a310ec294eb,7850,5204,789,516
d107a643-9fa6-4a9e-8825-e0aac301d2b9,21132,13157,736,411
d3da3b4e-f9dc-43e4-80d9-26d973ae2fc3,9385,4259,306,193
d4e9ba23-9f64-40dd-99e6-6024c5710be8,8662,5266,2,1
d5b0a6b2-05ac-4ced-850b-0cebd386d731,6890,2878,395,394
d1afcb2e-f926-4255-bc8a-8bfc074d7c7f,20567,9306,959,713
d250ee6e-c796-44de-bfc9-13ff0ac6b459,7985,3697,266,265
d6bad492-1873-4e9e-91ad-6cac2b86f313,7020,5182,384,383
d6e5fe67-301f-42fc-90b7-4710a987c66f,10719,6082,965,734
d40d5535-cc57-4b52-a66b-bf63859e12cd,14271,4969,471,235
d4e3dcee-6f7b-45d2-94ca-1f17a7d04628,20573,14420,2913,1227
d5768dcd-d5d0-4ec8-b105-5c9d373bf69c,9261,7590,642,487
d810cce7-84f2-4fc7-9e4d-e2ad73b95d1e,15307,7316,1072,786
d6034587-0386-4aae-8082-138a26201ddc,7867,6603,1170,902
d885cb08-b5cc-4515-bd8b-841515aface9,19654,15166,7241,3700
d9845e88-664e-4794-b54a-717433928127,6579,4249,162,161
d9aecca5-897f-4b96-b895-6f04b719948b,8085,4542,302,248
d797a118-ac91-4688-a19d-3926fff869f4,10709,6790,410,275
db19cec6-1384-4682-b34d-0436b417798a,7427,5522,2,1
d9172ce1-6ca9-438d-99cd-161cc8e43a42,8476,5260,345,236
da5f317b-7940-4629-bc29-37486e1bedb9,14475,9417,2,1
db04c144-857f-49cc-9921-89f61487f2a0,10589,4797,350,226
dbdfb95c-5930-42e3-9df4-3014df002050,8276,5268,527,336
db701ed5-7a26-4cc0-9a93-fe046438af09,9652,5854,483,366
da610c4d-3440-491b-9018-d8b3d67b989a,17024,4128,2,1
dd7cf3ac-e2ad-4da7-a0b7-f32f43c20c3c,7423,5718,2,1
dc2c9462-573e-4895-9d19-5e7dc5c9a3fb,10006,6033,2,1
d8a57716-d05a-43a0-bf0f-130be51d6463,10446,4184,607,461
df8add7f-c834-4fb2-a2c4-9510f825460b,9992,4619,470,469
dc9a6cc8-7e9d-440d-81fc-f56f1d0e9054,14859,6965,670,276
dc0804fa-77e4-4e68-8143-6125f1af3176,7098,5798,558,359
e437bcf6-b245-412b-b2aa-794b88183d58,6496,5331,482,232
e1f035e9-09a5-471c-a1bd-39531079554a,10807,4311,274,273
e14d1a2e-0d79-459a-99f7-bf8ac9439b15,9242,7649,707,425
df50e03c-16fd-43c9-b702-ccc9dca6b8b9,9858,7070,782,356
e588cfd7-3799-4abe-a8f4-771311ecd45a,7748,4998,963,480
e4f0ad45-0694-4d52-b0f8-fdc221dff276,8647,6847,770,396
e4743280-7fe4-47c0-ac76-3d090eaa6822,12333,12328,217,3
e284f567-5bf5-4e7d-b0a2-aaa6cc71ace0,20117,20105,2,1
e19077df-9df3-403d-beab-7bc3f2d52fec,14837,6436,882,683
e719254f-c1a9-4185-89b0-9ddf85c81d31,8064,6139,18,17
e59da305-b96f-4e0d-a283-de65368f088d,7001,6638,549,473
e8c056ed-ef47-4105-870c-150f26160175,9453,5754,778,517
e5889503-59dc-40a7-bbb7-f5ec5b0c8d38,11123,6601,548,460
e5ca1aa2-9ebd-47e0-8ef7-ba13b0f030de,5416,5216,214,213
ec0e06bc-7d3a-468d-bbd1-d4f3f50ee3ca,7308,3704,93,69
ec80be17-803a-499b-bce5-8364397525ce,7477,4467,59,1
e8d55e17-478d-40c6-a714-ac6abb4fcd63,7751,4800,630,564
e6a2d600-bd7f-4fe7-87b5-dcec6256eb3b,9040,6170,246,245
e6f108df-b6c2-4dde-94c6-35b6e355918b,12504,6477,740,562
e76e9ce5-dbad-4c33-b2ed-ded88870b1e6,9199,7570,567,485
eca6c3b4-2a5c-49e3-b0fd-c015f4f09ede,6990,5188,309,308
ed1e61eb-80ce-4b2e-b710-f136859a8a93,7811,5907,11,10
ec67c66b-ded7-4550-9bb1-e5e33e50ffe2,11197,6323,2,1
ed601f46-50b0-44f8-b8bd-2bd24128e98d,6601,5277,463,382
edbb1b50-6e0a-416f-b626-c33d0f52c8b8,10220,5680,829,517
edc05b60-9598-40fe-aa73-cd7faaa575bc,10232,4935,672,371
edfa1bea-c26e-41e2-ac70-afce112d7ed2,8376,4957,711,343
f0367052-e4b1-4ed7-8fe3-7dd549526e72,1070,805,75,3
ed49d93e-a6fb-4200-863f-2f2ed0a492af,16292,12157,2,1
efcf13d1-8378-4434-9663-ebdf16fd1b33,7383,5704,2,1
eefde825-dca3-4cad-b3cf-406e28392ab6,8052,8025,823,408
f14f7818-25f2-43eb-9e6f-d314b18534b1,7463,5366,706,486
ecaae8ff-bc56-477b-9625-cbefb8b4515a,17803,13678,30,2
ef73c3f5-f55e-485f-adcb-79a34f303484,14678,8815,952,602
f250ed08-2249-4403-8ba0-5fda9fff7231,9169,5663,691,439
f2c75ea1-e977-4eda-a63b-3b9ce7740819,7171,6084,1080,575
ede625f2-dbb9-4d6f-8e83-50c6c4ed7cdc,5748,4670,415,305
f334804f-c939-4859-bce5-07b84a8b9dda,9732,5535,572,415
edf19172-36ee-402f-b1c2-da90a9a3382d,10182,5957,664,327
f1657066-8314-4b9a-8936-d6df27827026,13258,11009,3,2
f5b63dab-2599-4f02-9093-64ff81c897c1,3614,3535,755,381
f5138c18-1cc4-4b4f-a046-532fd08fe470,7557,5110,428,313
f6de21e8-80e3-4546-8459-46d4f282d4ad,7972,6027,175,174
f3a89adb-c936-470b-8f8a-943ce7cabcb3,17563,17436,7909,5334
f3d0114b-7090-4387-89aa-9679147dcfeb,13467,8209,669,668
f6ad5abf-461e-4bc3-8c63-774ef4e3486a,13375,4169,533,437
f2600eca-435e-4a07-9281-0e3a5e50c77a,20613,4453,430,350
f9767372-98f1-4653-a2ea-78219801da6f,7619,5088,131,130
fa95ed6b-33f9-4ae3-9356-d6a4269dcf7f,10760,6258,665,465
fa98ccc8-67d7-4338-80a9-d614ae349a56,10826,6955,470,373
faaa3db2-119f-464f-94f9-c84f65497404,8113,4987,747,487
fba12b8e-6aaa-423f-85bd-854616da1c03,8964,5764,711,640
fac61328-3fcc-4649-8c43-aa9ebaf07a77,9968,5884,2,1
ff81fec4-2833-4ad9-9021-2e721b013ce4,8950,5888,547,370
ff44ca2b-530b-41d7-9b8f-c2333992cf76,10510,5132,2,1
fb9b93aa-8f5e-451c-b0c8-e0af9c76d46a,13843,7826,263,262
00ae8d42-5341-4efd-9ad5-c41bf0737cf2,8079,5407,545,391
012bde0b-689f-4940-bcbc-1ce1a23ba6f9,7251,5586,415,174
054f3a5e-ef2d-42f3-a6a7-7a8a8abc7c95,7176,4948,470,295
034b9f21-8db5-4232-b6ac-23bc3e5fb62a,7901,4394,3,2
04605c99-d871-4232-bd77-ce5ee3d40944,8386,4965,422,328
0003e6df-c74c-45dc-873a-e33842b4a282,11122,4215,242,241
00945735-ff1a-473e-999a-3621ef95b199,5346,4566,413,294
004e09b3-0fe8-4748-a205-dc8c7f0ead3b,14961,8735,340,146
06ba63bf-9d0b-47bc-a8f8-efa140fc704d,11449,6381,916,474
0526d826-8edb-40b2-b3d3-4d5f3b1fbf3d,8190,5331,455,386
03112395-f54d-49b7-bb4d-bd076639272c,7669,4978,402,325
062bcdc5-16df-4961-ae8d-5c10c47e006d,13191,5616,514,371
07efe7d5-69ce-4d67-a4bf-419f2a3068de,14889,5902,509,508
06376fda-d893-4245-a6b5-6a2a2fca78f1,7819,5605,709,598
028f3245-a1e6-4b21-9f3f-8225674b9d88,13019,7890,781,390
0578b344-880a-40aa-a507-0f42b7d9773b,13331,9009,735,472
0a1bfad0-4e73-411e-9da2-ea6ba6d82db5,10559,4500,512,328
0a8b64d0-2498-42aa-b295-e96ece07943c,3529,3,2,1
08b14f91-aa7e-4639-9074-8efdba721d4a,13584,9449,670,481
0a8b3212-5db2-4620-b9cc-e653db6a3c9c,16053,13219,2,1
0bab3d54-a0df-4d61-83a5-1645b70a550f,6958,6163,412,282
0da3aa7d-84a4-4c03-b330-ea15b4a2c6c9,6995,4663,372,229
0b3e7535-1d46-4d3e-bdbf-7ded716757ab,13473,4743,193,192
0d63f1db-3292-459a-81bc-1d77f35ac39a,9200,5504,569,412
0dafdaca-f3be-460a-b694-b8540f5a2066,7893,5277,2,1
0e7f3509-e0b7-4308-9501-90939a5ad560,8778,4626,367,287
0dfbce9a-390d-4a1f-acaf-50c5fbfc6f77,9846,6295,583,95
0b2c97db-73d4-4101-a001-2a0dfc23964d,9433,5726,862,398
0f2b1610-7bd5-4f33-9fa2-9290812c3efe,7733,4760,374,373
0e80fe1d-afd8-4284-b201-59699ddc5846,11068,7074,518,437
104a1466-3e41-4a9a-8d66-ce7200eee799,6221,5176,616,387
0fb3837e-a3b1-41ee-8041-4ecde394e4a5,9303,6986,506,231
0fe8f256-02b3-4941-b50e-c02a15950c6e,11221,4391,405,338
1466ee70-a841-4e99-a19e-a70946cf608c,10117,3635,10,9
1519cc65-ba67-4090-ad39-ab05d999986a,8486,3753,317,316
106afaca-46a6-4741-b3fc-7545aedf2169,9183,4662,321,320
10c70e7c-3b50-4796-98fa-9663d37c34e0,20330,13054,534,383
110e721e-e384-418a-aee2-ef5d566a248d,19933,15775,2,1
140dde90-c077-47b7-979a-00bb3692da91,11424,5045,335,190
11070261-1099-498c-8f18-5119d1d29368,12186,12185,3488,1591
11a2a65d-4302-407f-bb09-bc281af7d2cf,9066,7385,972,536
13ef6929-0bcf-4ec2-b34e-d4ee13b5172e,15504,11923,912,566
114b4721-e583-4e8a-bda2-27b9526cf0b3,11330,5696,2,1
13cb5b79-c7d8-429f-ad18-3f1f469a5855,10714,7787,607,290
15764af7-d6b1-4793-a49a-84711ff3a033,11882,5690,632,459
17dd82ba-9edc-4961-86d5-e29e4ba5bab4,14765,4994,272,210
18a5774c-1eee-434d-8e74-ee7b934b036e,7073,4827,517,364
17f968ab-70d6-424a-bdfe-e323969cf14d,5276,5274,566,317
1633cefe-2c9a-4b39-9861-919d8ca3bf6f,16941,5171,140,139
188425aa-0aa3-4302-8173-77acc3b12212,14378,5646,242,211
1aff2b86-aaf3-422e-b220-b7f982202ac5,10813,7364,2,1
1aeabd0f-e2d1-4a5c-b2d5-2b59c499d575,14116,4879,841,620
1bd90f5b-888e-4463-897e-ce7710868768,7425,4762,2,1
1ca0da80-f740-4a1d-9ae2-6ca5123cabf0,7502,5505,800,187
165b7695-6c14-4c6f-83e9-6ff8a47ea794,11680,6272,476,338
1d5536dc-ea31-4540-a985-ba0e10536fd2,6696,4532,2,1
1bb6b503-1ed7-475f-8a69-84738a7ce5d7,14802,4063,30,29
1d7a1d9e-af84-4213-a5ea-91682260b596,7495,4290,714,561
1cdd8be3-40d5-4d25-9be6-8dfd91df8f6c,11492,4449,484,275
1e004508-5a5c-4232-9aca-0f64b0f306ef,7311,4944,565,261
1feb818e-1b45-41ab-b1b9-24b71a43f574,6547,4250,389,268
1fbb7524-7e05-4ba4-9bb8-1d487733a225,6172,6129,2,1
19ca4ce1-f128-4b03-8d2a-e3ffe722479d,20735,13477,2,1
1f975e64-185a-49b8-acd3-f3cd9d22f608,10363,5091,637,508
21048dac-8c29-41aa-b609-88a64cc07141,6935,5373,433,241
1db25a39-577a-43df-9b1d-3960ac753f15,11219,7443,1022,667
1e9895c4-4dde-4961-a91c-defeddf7fd92,15653,6450,381,327
21e9c7c7-5342-467f-b15f-25bf4acdb7cc,7595,4604,395,208
2035ecb0-f281-4d94-978e-73178f8ef519,14296,6105,701,530
26318635-5a29-4037-ac41-4f6b8f6ceefd,5856,4139,395,332
21f9901c-94d3-4a6c-aaa0-7462dea909ca,12909,4753,351,293
210a522f-3c41-4921-9b05-aecc6d65a6b2,14190,9573,690,414
27504015-8db3-4adb-8deb-b88609610099,10464,6540,2,1
2a534f01-7a96-4d78-a8d7-49b656501d5b,6977,5766,941,380
296c4820-50e9-4c14-b7fc-9ec80b3a122e,7161,3297,396,281
2837ebf9-47aa-4100-a0d6-622e87b570dd,10301,5164,654,514
2448d71b-5e1d-4a5d-bb83-688d78163c97,7258,4846,366,255
28abae09-e116-4101-afeb-8b8c620101ff,6742,4828,490,378
2ba688b9-8291-4348-acc7-59c9e6876945,11164,5530,605,330
22d16eec-82d7-4c45-ace5-ab3d8c5c581d,14558,13357,3,2
2d8939f5-ad9d-4925-ac27-bebd2c129b64,7189,5556,2,1
2c3314f0-1eb9-4996-b507-a5409babbbf5,10065,5998,627,435
2400f929-e9a4-48a7-995d-a311994b4dd4,7303,5897,374,290
2ef53d8e-fb8f-4e26-9422-4351f79e0858,7649,4987,498,314
2c8d1069-6b7b-4cc6-b962-43782f50500a,6393,5074,2,1
2fc2a148-f3f3-494d-98eb-dbecbb752748,7631,4861,1017,839
2f463bd5-3271-45a1-bacd-0019f2da495e,10247,7903,542,272
2cc5514e-0679-4aa9-bffe-4cf4208eda37,11198,5168,419,279
2bb30a01-ec8e-494e-8867-2cda49c59014,24806,17956,493,355
333ad41c-15a8-4621-9bf1-8e573398fc89,7174,5343,553,475
32156957-28eb-4fa6-ba7c-ebf4cb321087,6976,6286,672,388
36051e19-1840-4026-b93a-01c07390ad2b,6104,4124,625,475
2c35322c-0344-4202-8aca-4e31f742d5b6,16668,13042,755,754
33ea3291-cf8e-4785-8b2f-d020d3f2d073,11814,9022,1048,542
363dcd3d-ab5e-43e6-94b1-29c102cfcd8c,7111,4755,515,337
36bcdf99-4081-4bdf-b999-f114a89900c5,5302,4309,549,258
3056a6b6-d4ae-4bd9-bb35-d117e90af08c,19152,12514,1100,576
379f98fb-fa12-461a-ab96-186ba306909a,8546,6652,3,2
38806515-17de-4e84-87d4-2cccae43cdaa,8334,5591,130,129
365dc888-0e5b-483c-92bb-d3841cacc357,15497,12581,670,233
338087b1-9a26-435b-9057-b1f853cb9455,8916,5328,876,755
38b8bd85-c6fb-4052-a120-de1e7b2696c4,6282,4789,395,226
38fe6eb8-0252-48cd-b100-4a6e1b0471bf,10450,6849,567,566
38d227ab-831d-40b4-8584-7d68c4a1365c,13133,9005,2,1
3461888e-0eeb-4bb8-aeac-31528cb26f5c,12743,6522,250,135
3a94acdb-6beb-44e3-a19f-a6720c26096a,8893,5503,283,155
3ccd9bd7-d474-4ebb-929c-4df1bccee9fc,7680,6064,133,132
3c5d3c9b-5b2a-45ae-bd99-f00ad050c5d7,8862,4541,282,281
3e7fef80-e671-478e-be1b-e357f8abdbde,7766,7765,5901,13
3e3549e9-12fb-4749-8772-7d3565865706,7769,4323,438,328
390d5c4b-ac77-4253-8761-1f993cc591fa,17800,9022,1000,999
3fd093c5-16cf-4e53-937c-181fed477fe8,14017,5675,672,127
3df00f7a-0dbf-41e4-a35d-dc9d00a82a67,9309,6124,51,50
41f40d0e-78fb-41a7-8ba7-85129092f60a,8504,5610,663,359
3b6776c5-6827-41cb-94d7-18bcbae75061,27052,18613,1594,1
3e9efbf8-a4f6-49e7-ab0b-5ff318a13b33,13389,8033,150,149
40077297-7b42-4177-9d43-d16fdbd14a38,10508,6023,793,415
430a2cdf-155d-4dfc-a49d-3fef783af4e0,10463,6628,765,538
4491c069-e86c-41f3-9645-9125061fc11e,8004,5831,642,458
442a2bc9-e6f4-4f4c-adcc-396a9cbee7dc,7947,7943,4,1
46b63bfd-e3cc-481c-b100-d8db841a8d2a,8519,5083,195,194
47b8a9ea-f0f3-41ca-93c7-49e00850d954,10111,4053,484,345
476a133b-90d7-43f4-b8cd-8fc1598ee13b,10586,5220,267,266
45bc5106-ab21-475b-81d2-cad8c038b1d3,10142,9071,39,1
463a1583-50a8-4825-ad5d-94a0661f157b,8126,6436,420,273
46f16985-d9d3-4af6-a17d-48d8a55bb1cf,8468,6917,624,296
455bd14e-1276-48b2-b0fa-0e572c63daaa,10432,10429,2,1
4547b289-521e-4c63-9682-c7f3fe7b5ed6,12186,11116,697,583
4a916ff6-6266-43ab-9e03-d1cfeaa0f248,8739,4871,373,299
47f7edf2-79a4-4f51-85b9-08cc05385a26,7649,6385,388,230
4b72069f-7a99-4a68-947d-08e8e1afdf5c,6532,6517,2,1
4c34407a-f2f2-4590-8f97-399ae2d11d80,7812,3346,3,2
4ab1d96f-da41-4eea-8b1c-91c0395b17da,9768,4814,476,376
4c2d505a-d1d6-4f06-9d3f-e1c52053f3e0,8253,5334,322,228
4cce699c-3f20-4d6c-8d9f-441e7836dba0,9963,5499,2,1
48e33b37-23c8-4f57-8103-1cea20be74e6,17611,17595,780,451
5109f8de-f435-4b76-8679-8613f17a8761,7666,4997,1315,1106
4d661a11-98a4-46c0-9339-942f75885189,10373,5087,244,243
4e0c0843-eb48-4630-868b-268a9cd022e7,10400,4041,674,462
514d823c-2727-4fc7-8b24-7def8372f297,8332,3787,266,159
51c3f1c9-eaf8-4416-afb8-a6f95720ba5b,7670,6237,691,273
4d1634bd-953a-4981-91b0-bcfc07ed6932,16318,16316,1262,574
4f0253e3-5b05-47fc-bf00-b0733df0f659,10805,8143,785,530
52d8b26c-7289-4db5-bcf3-64f0d6d8ed1a,10207,6093,733,477
578cf3dd-dcbd-44ce-8c11-57d9a6cce18f,8286,6376,482,481
5117130e-24dc-42aa-bfcb-4e948331e8f2,6807,5336,2,1
569d53b8-2a9b-443e-9f08-bc7ca8d9ed0b,10140,7697,2,1
5a920165-3c62-4506-8948-a70bba350017,6553,4545,640,510
5b6ef4da-66bc-46c6-a61b-de745a4edcf0,5925,5917,610,386
588f2a52-5019-405e-a363-5bfdfcbbbafa,7708,4878,483,243
58a12a56-f002-4e5f-9846-c5a251fdff13,10606,5049,463,374
5bc784ec-7965-4a59-bf74-a37c1996ae66,8758,6125,2,1
5b006a38-a19c-4a87-a324-62d5873de1f1,9633,5495,2,1
5c35192e-5fcd-4451-ae50-da2a897dbf55,8173,4995,1015,863
59d8a95d-3def-4357-97a7-60ce510dd9a5,8314,5461,316,203
5945586c-5ff5-40ab-a867-eed1eafcea56,8979,6015,425,424
5d606ad2-2f8e-4e0d-937e-d32e903a82db,7083,3900,484,322
5e813373-b0fa-434e-aa92-14e2a0189911,8210,5948,403,297
5d56e5f5-f00d-4c1e-b1ca-54947c6fd083,8920,8088,1492,759
5ca28b2c-5dab-4a34-b98f-cf76c9f2e191,10583,5267,468,276
605cc1e0-d84b-4e8e-aee1-d4efe88d9b6b,6637,3936,521,304
5ea91dd7-f707-4406-8a7e-d5d14b29490f,4705,3560,209,70
607fdbe1-adae-461f-a6ea-acf98ec8f2f3,6188,6157,591,335
5ecf2530-07e5-4990-b6f1-a8a4e4898079,17132,6129,785,688
5e2ef700-5d6c-41fe-a208-700fd04490b0,11732,9909,745,501
5ee72a75-5599-457f-a17d-96330184db85,15378,7740,308,307
619513cd-f2e2-4acc-b3a8-a6c6268f9aa8,7863,6090,549,203
62be4e9e-f54a-4d2b-8089-339f86106a28,7946,4276,587,482
5f0056a9-21b2-4280-9fc8-b39f26bbef1f,17546,8085,1217,1038
62eb734c-54f5-461a-acb1-8edfc60bbc91,13004,5667,557,297
60fe999b-ef14-432b-b5dc-f9241b2da792,11411,5705,573,307
6083e4af-526d-438e-aec2-5c18eea1d77b,23499,18640,740,359
63cf07a4-0bd7-42d0-a2b9-899d05be9af9,11805,7959,914,588
64b779a3-e434-4951-be51-f08597c3fa08,7695,5454,183,182
61a6bdfb-0506-4f7e-8486-da1aaf0b6444,21601,17312,1015,381
637591a5-4b2a-490a-abf8-16fe190bca1c,18392,13669,2,1
662579f9-f19a-403e-b2bb-8b6710cdc428,8590,4773,528,296
653dc85a-fcfe-4567-b027-eef5623e2f89,4788,4108,287,286
67ff99f4-2787-4871-b21c-e6491d9009e7,6970,6315,2,1
6a5b73a1-57b4-4cda-b4cd-88abe9f88167,4601,2422,2,1
624c13ec-8b8f-4c1d-abe6-4c804864d873,11297,7614,1018,277
6874c9c2-4799-4a34-8b84-a78fabc5072d,8950,4610,396,332
695404ee-1246-480d-abaa-2b361ac560cf,10410,6039,460,216
6ac593a8-4348-4489-8cdf-b5622ffa339d,5032,5019,556,203
69a7e42a-ed46-488c-8673-e1ddfc5d72e1,10148,5475,67,66
6aa51cad-cded-43a6-a39f-a1590e247841,13843,5751,1213,685
6efa596f-5072-418b-b2f9-285ae5943e25,8442,4385,503,236
6acf5794-686b-429b-ac5a-5fbec0d594c7,14073,10003,10,2
6b034734-cd4d-481a-99b8-1f3ef3133ca9,8241,7489,2,1
6b771d48-1249-42db-84dc-195666345ae3,8390,5936,731,560
6f5c4437-3132-490a-b3bc-7b8d32648c58,10173,5628,711,551
6f2ca355-c579-445d-99d4-022f7d968ab4,8342,6718,1026,723
6dec8f7c-5053-4a69-be18-9b75172658f0,13786,8697,889,541
6d36022e-180a-4c5e-ae50-2046ef04cd56,12004,5312,379,274
70694413-9f89-447c-b0af-3b00cfacd973,7086,4698,561,506
6adbbc6c-bf11-4460-b3a6-114222d6e7ad,12898,7911,2,1
6f314e0c-985f-419d-a895-dee2abfeaa8f,13442,4449,20,19
7344bd1c-8a21-4455-b7ff-bc62ec8f8378,7564,4381,427,301
70af51ba-aba3-4a25-8a38-a61d2fac5ae9,9530,8455,1225,548
742cd2c2-87fd-40ee-a332-314432f67d9b,10664,5201,523,406
74c85bc8-2cbf-4a08-b498-e280a6fe823c,9184,6570,1003,711
74471884-cf85-4654-8d3e-ba79c0da3747,9514,5963,453,316
73335bac-0b34-4610-8289-0f616aa2afef,14518,8079,1075,740
71253b2b-5b76-4c6a-817d-e786de27f8b2,10064,7548,910,572
6fa87e6a-a72c-46f5-9260-d711ab16288d,10664,7446,646,380
71bdcc63-cc4d-44d0-93a5-c8eb9c64de65,17658,6869,782,538
79112bfc-8c6d-4852-a1f8-553d98886765,7447,4494,536,380
7a166c2e-d1a8-4003-93ad-b9dbdff73c3f,9733,7146,1105,432
7b3f6671-3c4c-4e13-8302-1ef67c0c8f09,9231,5038,753,575
765e8211-5959-44a9-bf59-6013840d3203,12604,5801,776,573
75b73759-52bd-4c2d-b0dc-809725ada33d,12334,5750,447,330
7b3f6953-4fcf-4e86-9570-db056e51bbaf,9735,5333,821,691
7976dc17-783d-4a9c-a872-b3ec7cb90c7f,10496,6878,564,398
7a35d83e-d55d-41fa-b6c8-b37d2781fe21,9625,4328,364,363
7c574a4e-9f1a-42ac-b3b8-94a307bc3087,7008,4047,350,268
7d375f38-c1e5-4bde-a127-e52a9a4f00c7,8250,5752,2,1
7558ec7b-0927-4104-a7d0-d59ba5706350,13454,9108,906,636
7d589146-ed64-4dfc-ae90-6ae4b4752326,9310,6420,405,249
7c8b77bc-fba9-43c3-985b-ad187e279b3c,11887,8059,580,371
7f4b862c-cf98-4227-9c44-830f890c715b,8195,5094,423,214
7d799bba-b423-40e0-8c16-f972b74ee933,12822,8811,392,192
7eff7b91-0c5f-4c1b-807a-02925afdf133,14299,5686,62,61
7ed6de13-b5da-4c11-b2fe-7cd81ff06372,14846,5423,457,456
8021f70c-4ede-4697-be95-4fa075e6b328,8297,2984,390,389
7db9820a-548b-4e19-a393-9d53064852dc,7865,7849,8,1
7fd0ab2c-515f-4601-925d-da2e7187955d,12164,9163,1877,193
824c6b04-9148-42d4-bc6b-e13819ef6b7d,9682,4915,678,555
80e00c05-7d4a-4a3e-a6cc-cfb302db268f,7798,5029,475,404
83b78169-3181-4f36-b2f7-624e848396fa,5006,3948,202,150
8707c84d-4b55-4bab-ab6c-5e8ad6c98163,7953,5655,229,228
80112461-8597-455b-950d-e4986b19f553,13867,7109,432,232
84884092-97a6-4327-8cab-8002e10989a5,11049,6332,448,282
83d744f1-16f4-4ee2-8e7b-68d0c987301a,5872,3905,482,274
8774a04b-bb34-4df0-b1f4-f975718fcd3e,6592,5800,4,3
826a3e05-e671-4fd9-b068-189a58a61c36,11515,8588,1153,564
814c03fb-b848-4e72-827f-d4a4fb02b9d0,24501,15779,1192,897
81fc3689-3cb8-40cb-8ab5-cfd754ef9d9f,10987,9180,595,365
87552fb0-3e45-4da2-ad78-acd90518d394,27237,26639,14022,7834
88db5075-7bb5-4a8c-ab77-bec45299feb4,10098,4697,557,455
89417929-db45-4868-a079-2abb4f5e6847,9642,5935,515,240
88d89415-3d70-429d-b97b-94f21fa7dc3b,15550,6415,802,384
8815542e-482f-4cb8-a6f2-1f3a2fc95b47,10740,7925,923,530
8975c940-7202-4b10-af9f-113231b3bafb,7117,6133,768,459
879b7a84-ea7c-417c-bb9e-64f1fbd098fb,17191,8622,343,266
88ddfbee-ae4e-4dc8-87d2-2ed8ea1464cd,12735,5316,214,213
87d865e5-d67d-4e59-b856-7a5b0c0d0da7,15055,14718,422,225
89505254-be99-4406-84c8-4c0472c1ad48,14923,5947,494,334
88cc91ff-bd78-4d70-b16a-1c88ade49386,18473,11094,791,454
8a093404-68d0-411e-93ed-dcc4016c5894,6798,4602,148,42
89a43217-7ef8-488d-9eb7-7de20da861b6,8837,6185,719,442
8ac753fe-ba06-4ce5-9c1c-da191037329d,7064,4061,354,153
8997a64a-2eb3-48e5-b67a-3353035759cb,18008,14510,3,2
8ae2fc74-8643-4bee-8c1d-cc4425168e96,8095,5534,517,328
89a6f8f9-7da0-4c22-aac4-8279778dc397,7228,4884,366,267
8c5729a4-3910-47cd-ae6f-740fc1cb2181,8182,5107,340,188
8ad49cf8-dcf6-4757-ab89-3d220837499f,9860,8259,2,1
8b5c9b4f-552e-4f6e-a9a8-4ec122035551,10150,5695,395,280
8b6d2e2d-5454-48f2-b4d2-fd6616dee67f,10443,5977,440,308
8c02fe59-749a-4bf1-9652-1169340e3b68,15017,9652,2,1
8a20ba07-9bcb-4acd-9735-70063bd2a573,12603,8522,769,486
8caf0422-5b60-4ab4-a7e6-3eda9d5dd5fc,13517,4689,273,240
92c796a2-59af-48eb-8ae3-6578f3046c1d,4231,4,3,1
8ac13416-6d45-45bb-85dd-8466391302e0,8270,5398,689,546
8f5fa12c-6e72-432d-8e23-ca504de1f25f,13945,4852,188,187
8d05b932-3c4e-424d-9f2a-98ff56c6c45a,12920,6968,2,1
92658078-bad5-4fdd-bd38-6b3853e7decc,9135,6272,551,292
90f4700d-e892-4a5c-8170-740e5233df19,9488,6460,461,460
8de8847b-d2d7-4c46-8ffd-47cece987b58,22903,18828,46,45
93e99c6e-bf98-444b-94ca-3f785360913a,13205,4570,175,174
96cdb99b-f529-4bb3-a18b-48386351a239,6800,5100,578,356
95411fec-fe24-4b67-8400-0dc9e39f8da3,10988,7163,729,554
94b78f07-ac88-4882-8483-f9f0acddf004,7599,4167,497,307
91691793-e95c-48f9-a26f-ac5886a290d4,15220,6570,668,520
985ac287-5422-4fda-835f-4d7dd0a5ddc8,8090,5227,662,413
98c68d6e-4a9e-4bfd-bc33-0dde6ec290ab,5339,3334,479,375
9338ea46-3f98-4d9e-88fe-2e024b3f2897,15017,5436,582,390
96007e3b-f4e9-4d75-8418-1709256eef9c,8830,3930,447,361
